# This is the reference star catalogue for use by the Asteria software. It is derived from
# the Tycho-2 catalogue (Hog+ 2000) by selecting stars with both BT and VT magnitudes and
# applying a faint VT magnitude limit of 7.0. The columns are as follows:
# (1) Right ascension at epoch J2000, ICRS, (the RAmdeg field from Tycho-2) [deg]
# (2) Declination at epoch J2000, ICRS, (the DEmdeg field from Tycho-2) [deg]
# (3) VT apparent magnitude [mag]
4.65940162	31.51722511	5.871
4.67445585	-8.05300344	6.533
4.67570592	43.79114980	6.083
4.67734150	-43.23557144	6.464
4.85697636	-8.82392118	3.674
4.92316491	40.72946341	6.472
4.98448520	16.25087102	6.712
5.01775866	-64.87479253	4.286
5.01230277	-17.70043364	6.874
5.02109933	6.29265056	6.966
5.02152699	48.86545073	6.536
5.04396414	-13.06146237	6.954
5.10167781	30.93560425	5.853
5.12887787	48.96863268	6.535
5.14234060	56.55692136	6.821
5.14942414	8.19027258	5.527
5.16265735	-69.62491407	5.491
5.18965568	32.91119365	5.986
5.20241909	-23.63022499	6.790
5.22746851	10.97689143	6.728
5.28028470	37.96860444	5.208
5.36991425	-77.42687376	6.120
5.37999326	-28.98146943	5.278
5.39624490	38.18712037	6.974
5.42668864	67.82301378	6.651
5.44280958	-20.05802369	5.926
5.58867833	-50.99248646	6.810
5.60617660	13.48248856	6.381
5.70016042	-39.26241680	6.788
5.70782809	29.45428075	6.965
5.71578366	-12.20943755	6.455
5.73903123	38.75428452	6.916
5.76832050	-15.94254766	6.616
5.80253547	-31.03577427	6.537
5.97155884	60.96140208	6.614
6.02193432	44.26473486	6.705
6.12353667	-2.21906500	6.204
6.15898041	14.31552118	6.606
6.16532720	31.37305387	6.742
6.18673319	-51.04386757	6.875
6.19793679	61.83105925	5.376
6.27670755	53.04677882	5.708
6.35086574	1.93968941	5.864
6.43782906	-77.25425174	2.855
6.42395505	54.99420545	6.958
6.42463355	7.69112079	6.916
6.46349590	71.80712294	6.900
6.51533420	20.14684754	6.662
6.55025514	56.77924749	6.865
6.55084105	-43.67983206	3.953
6.56873406	3.82575905	6.872
6.57094162	-42.30607839	2.496
6.59063566	-18.69363581	6.460
6.65588558	-0.04952843	6.294
6.66444866	56.64120605	6.577
6.76905682	25.04206459	6.702
6.78076885	80.05214420	6.516
6.80188130	49.98571810	6.957
6.81128680	-25.54717246	6.085
6.87945957	16.02547999	6.462
6.90656086	-20.13452427	6.802
6.98207067	-33.00716675	5.062
6.99360892	19.51403623	6.495
7.01214503	17.89312350	5.243
7.05293084	16.44506790	6.230
7.05689848	44.39445759	5.177
7.05881017	-29.04026497	6.857
7.08355554	10.18984440	6.083
7.08789398	-20.33505803	6.505
7.11050846	-39.91499703	5.600
7.11903853	32.43774988	6.885
7.13838125	-11.23724393	6.942
7.17970334	-50.53285883	6.387
7.23609691	36.89969333	6.375
7.34641784	-40.66542639	6.956
7.45417586	-32.11598314	6.726
7.46623747	-14.86411202	6.177
7.50982554	-3.95733082	5.901
7.53068816	29.75155887	5.246
7.53618816	4.86011024	6.556
7.58303671	59.97755721	5.935
7.60872421	-48.21490497	5.706
7.61593790	-40.93958309	6.211
7.62211938	-39.51854113	6.735
7.69646677	16.03760733	6.837
7.72950905	77.01940190	6.292
7.74954850	-10.08470189	6.908
7.76654989	55.70261347	6.688
7.80378223	43.94653915	6.734
7.85408789	-48.80351330	4.755
7.85512146	66.51961230	6.149
7.85683770	33.58164872	6.005
7.88611748	-62.95822506	4.282
7.88945110	-62.96556401	4.505
7.92149319	52.83952666	5.726
8.05855293	34.99388196	6.742
8.09906068	6.95546578	5.676
8.11168642	43.49479177	6.687
8.13298056	18.79488764	6.969
8.14401518	27.58075510	6.681
8.14785803	20.29431945	5.489
8.16410825	-25.35971438	6.848
8.16477523	23.19342405	6.958
8.18000083	38.84377583	6.932
8.18293856	-63.03150422	5.069
8.20452584	28.28024370	6.384
8.23258021	16.16723744	6.953
8.29332034	54.89498388	6.037
8.33023858	70.98184742	6.404
8.34732926	-71.26624565	6.141
8.42100826	-29.55827749	5.684
8.43251825	-35.00203475	6.638
8.54497915	10.29920106	6.860
8.58117164	-42.43124099	6.903
8.60384035	66.75035216	6.463
8.60479233	-45.42583278	6.941
8.61321586	-6.50390806	6.961
8.61596392	-52.37308883	5.621
8.73068088	13.37114289	6.512
8.79006595	36.83223255	6.719
8.81201635	-3.59281795	5.265
8.87133932	54.20349729	6.957
8.88680457	-0.50561186	5.987
8.88890141	-54.82187278	6.163
8.92156440	-48.00090536	5.562
8.97834380	13.20707348	6.363
9.00370526	-59.71723967	6.953
9.00772819	-5.57072435	6.768
9.01315301	-14.97303606	6.562
9.02856868	-22.84234377	6.086
9.08375265	27.25476487	6.487
9.11393758	60.32621562	5.825
9.15687008	-65.12444615	6.557
9.15823845	-49.13232221	6.851
9.19350563	44.48859088	5.324
9.19377975	54.95736709	6.937
9.19713797	15.23173002	5.839
9.20726233	-76.30957522	6.762
9.22018753	33.71934456	4.319
9.27995750	24.01413676	6.300
9.32602953	-54.39381609	6.513
9.33625054	-24.76728895	5.739
9.33841055	35.39950184	5.530
9.36000624	40.33237964	6.844
9.37705186	3.13535450	6.564
9.41974151	21.09973073	6.949
9.44040649	72.89485183	6.965
9.51892411	-0.50352982	6.786
9.63269004	-20.29657757	6.701
9.63934315	60.32478033	6.977
9.63893624	29.31175207	4.440
9.66920367	-73.13762042	6.878
9.67316883	46.95683795	6.854
9.70325967	-25.10781993	6.584
9.70530244	59.82615465	6.712
9.79122519	49.35458576	5.624
9.79714012	-57.96786064	6.863
9.83199596	30.86101828	3.405
9.84085958	21.25047439	5.973
9.91461725	-85.70087488	6.954
9.93170302	-11.15078129	6.875
9.94688879	82.49376284	6.453
9.96645826	-44.79628915	6.125
9.98155544	21.43850357	5.555
9.99093273	-33.96144827	6.739
9.99783742	76.87113706	6.864
10.10695184	-59.45460308	5.960
10.11909332	-16.51667663	6.589
10.13669519	-23.80486031	6.221
